Tanggal,Wilayah,Stasiun,Temperatur minimum,Temperatur maksimum,Temperatur rata-rata,Kelembapan rata-rata,Curah hujan, Lamanya penyinaran matahari ,Kecepatan angin maksimum,Arah angin saat kecepatan maksimum ,Kecepatan angin rata-rata,Arah angin terbanyak,
2/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.8,34.2,28.8,66,0,9.5,5,220,2,SW,
3/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25,35.3,,,0,10.2,4,240,2,SW,
4/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,34.3,29.9,72,0,10,5,220,2,SW,
5/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,33.6,29.5,71,0,10.2,5,230,2,SW,
6/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.6,33.8,29.2,71,0,10.2,5,240,2,NE,
7/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.5,34.2,29.1,68,0,10.1,5,230,2,SW,
8/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,32.9,29.3,70,0,10.1,4,250,2,W ,
9/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,33.5,29.4,68,0,10.2,5,240,2,W ,
10/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.8,35,29.5,67,0,9.9,5,250,2,SW,
11/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.3,33,28.8,72,0,9.6,5,250,2,W ,
12/10/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.8,34,29,68,0,10.3,5,250,2,W ,
13-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.3,34.2,29.5,69,0,10.2,4,240,2,SW,
14-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.4,34.2,30.1,70,0,10.7,5,240,2,W ,
15-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,27,34.2,30.3,69,0,10.5,5,240,2,SW,
16-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,34,29.2,69,0,10.4,5,260,2,W ,
17-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.1,34.1,29.5,71,0,10.3,4,220,2,W ,
18-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.4,34.4,29.7,71,0,10.5,4,240,2,SW,
19-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,34,,,0,8.2,4,220,2,SW,
20-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.8,34.2,29.7,72,0,5,5,230,2,SW,
21-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.1,34.2,29.6,66,0,10.5,4,230,2,E ,
22-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.4,34.2,29.9,64,0,10.9,4,220,2,SE,
23-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,,,,,0,,,,,,
24-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.2,34.3,29,72,7.5,8.2,5,240,2,E ,
25-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.4,34.4,29.3,69,0,9.3,5,220,2,SE,
26-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.1,34.8,29.1,68,0,10.4,4,230,2,SE,
27-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.2,33.2,,,0,10.5,4,250,2,SE,
28-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.6,34.6,29.2,73,0,10.6,5,250,2,W ,
29-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,34.6,30,67,0,10.9,5,260,3,E ,
30-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,34.8,30.9,69,0,10.2,5,230,3,SW,
31-10-2023,Makassar,Stasiun Meteorologi Maritim Paotere,27.2,35.1,30.2,69,0,9.7,5,250,2,E ,
1/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26,35.5,31.5,66,0,8.9,4,230,2,SW,
2/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,28.2,34.2,29,77,0,10.7,5,250,2,E ,
3/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26,34.4,29,78,0,6.4,5,230,2,E ,
4/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,32.4,27.6,80,0,7.6,4,280,2,E ,
5/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.6,34.4,29.9,71,1.8,6.5,4,250,2,E ,
6/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.4,34.7,30.5,67,0,10.6,4,230,2,E ,
7/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.7,33.5,30,73,0,,4,260,2,E ,
8/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.4,34.4,30.2,72,0,10.6,5,230,2,SE,
9/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,35,30.6,71,0,10.6,5,220,2,SW,
10/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,27,34,31,68,0,9.1,4,260,2,SW,
11/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,27.6,33.2,30.2,71,0,9.5,5,310,2,SE,
12/11/2023,Makassar,Stasiun Meteorologi Maritim Paotere,,33.9,30.4,73,0,9.5,4,260,2,SE,
13-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,27,34.2,30.6,71,0,9.5,4,260,2,E ,
14-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,27,33.2,29.3,76,0,9.4,5,300,2,SE,
15-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.8,34,30,75,0,7.4,4,310,2,E ,
16-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,33.8,29.8,76,8.5,9,4,310,2,E ,
17-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.8,33.5,29.8,77,0,8.2,4,310,2,E ,
18-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.9,32.8,29.1,77,1.3,8.7,4,260,2,E ,
19-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26,32.7,29,77,0,5.3,4,260,2,SE,
20-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.9,33,29.6,74,0.6,5.8,6,230,2,C ,
21-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,32.7,29.5,74,0,8.2,6,20,3,N ,
22-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.5,33.8,29.8,75,0,10.3,5,280,2,W ,
23-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.6,33.5,29.5,78,0,10.1,6,280,3,W ,
24-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,26.2,30.1,27,85,2.6,9.5,5,90,2,E ,
25-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25,32.3,27.6,86,14.2,9999,5,290,2,E ,
26-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25,32,26.8,87,18.4,5.8,5,300,2,E ,
27-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.4,31.9,27.2,87,14.2,5,5,300,2,E ,
28-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.1,31.9,27.5,80,26.4,5.6,4,320,2,E ,
29-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25,30.5,27.5,81,4.4,5.4,4,320,2,SE,
30-11-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.7,31.6,27.2,83,0,5.4,5,300,2,SE,
1/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.2,32,28,84,0.2,3.9,4,280,2,E ,
2/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.8,30.4,26.1,88,1.2,7.5,6,310,2,SE,
3/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,23.5,30.6,26.4,89,6.4,6,5,290,2,E ,
4/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.6,30.7,26.4,86,46,7,4,280,2,E ,
5/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.1,30.4,27,84,63.2,7.6,3,320,1,E ,
6/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.7,31,26.6,87,0,5.9,6,290,2,E ,
7/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,23.9,30.9,27.1,85,2,5.5,5,340,3,E ,
8/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.2,31.8,27.9,80,12.3,4.2,5,300,2,NW,
9/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.3,29.5,26,87,0,5.3,5,20,1,E ,
10/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.2,31,26.2,87,8.2,1.9,10,330,3,SE,
11/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,23.1,30.6,27.9,84,25.6,4.5,5,310,3,NW,
12/12/2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.3,28.6,26.8,85,2,4.9,7,300,3,E ,
13-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.4,31.2,27.1,85,0.2,1.5,7,30,3,SE,
14-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.1,31.7,28.4,80,2.2,3.7,5,300,2,NW,
15-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.5,30.6,28,83,0,5.4,7,310,4,NW,
16-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.7,30.3,28.2,81,0.4,6,6,320,3,NW,
17-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,,,,88,0,5.3,10,290,2,E ,
18-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.2,30.9,27.1,80,9.2,3,4,280,2,SE,
19-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.1,31.4,27.5,77,0,,5,240,2,SE,
20-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.4,30.9,27.5,76,0.2,3.8,4,290,2,SE,
21-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,23.9,31.2,28.2,72,0,9.4,4,300,2,SE,
22-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.6,31.8,28.5,77,0,11.7,4,290,2,SE,
23-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.4,30.4,26.9,84,2,9.2,7,300,2,SE,
24-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.1,30.5,27.2,78,7,5.1,6,320,2,SE,
25-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.8,32.3,28.5,79,0,4.3,4,60,2,W ,
26-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25,31.1,27.7,81,0,9.3,7,320,3,NW,
27-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.6,31.3,28.1,81,0.2,7.2,4,320,2,NW,
28-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.2,32.1,27.4,79,0,8.4,5,300,2,SE,
29-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,24.6,31.3,28.5,79,0,7.9,5,230,2,E ,
30-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.9,31.5,27.3,88,0.2,11.5,5,300,2,SE,
31-12-2023,Makassar,Stasiun Meteorologi Maritim Paotere,25.1,31.5,28.1,82,2,4.8,5,80,2,E ,Makassar
1/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.5,31,27.5,79,25.2,0,8,300,4,NW,
2/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,31.5,28.1,81,0,3.9,9,310,5,NW,
3/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,,32.8,28.4,77,0,2.2,5,300,4,NW,
4/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,34,28.8,75,0,3.5,7,320,4,NW,
5/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,34.2,29.1,72,0,7.6,7,300,3,NW,
6/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,33.8,29.1,72,0,9,8,300,2,NW,
7/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,33.6,28.1,75,0,2.2,6,350,3,NW,
8/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,33.6,28.4,81,9.5,5.5,7,360,2,NW,
9/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24,33.6,29.1,79,21.3,7.2,5,300,3,N ,
10/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.4,32.6,28.7,78,8.5,7.1,5,350,2,N ,
11/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,34.7,30.2,71,1,8.8,4,350,2,N ,
12/1/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,33.4,28.4,77,9.1,8.8,5,320,2,S ,
13-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.5,34,29.8,68,1,9.5,5,350,3,NW,
14-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,34.8,29.7,72,0,9.6,5,350,3,W ,
15-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.4,34.6,29.9,72,0,8.3,8,330,4,NW,
16-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.5,33.8,29.3,76,0,8.8,7,340,3,W ,
17-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,32.7,28,82,10.9,3.9,8,340,3,N ,
18-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.2,33.9,28,78,1.3,3.8,7,320,3,NW,
19-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.4,33.4,28.6,78,6.5,7.5,4,310,2,NW,
20-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,34,28.9,77,0.3,2.6,4,350,2,S ,
21-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,34.2,29.4,74,0,2.6,5,120,3,N ,
22-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.6,34,28.8,80,16.6,5.4,6,340,3,S ,
23-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,34,29.5,78,25.5,6.7,5,320,2,N ,
24-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.6,33,29.1,79,0,4.3,3,350,2,NW,
25-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.6,34.1,28.7,81,2,4.1,6,330,2,NW,
26-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,31.6,27.2,84,23,5,7,320,3,NW,
27-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,32.4,28.2,80,0.9,0.5,4,330,3,NW,
28-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,,30,25.9,90,6.1,1.2,6,300,4,NW,
29-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,32.8,27.4,82,11.5,0,10,320,2,NW,
30-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,34,29.1,80,3.8,4.6,7,310,3,NW,
31-01-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.4,34.2,28.9,80,0,1.6,13,310,4,NW,
1/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,32.4,28.2,78,13.2,2.8,7,320,2,NW,
2/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,32.2,27.5,84,1,0.1,7,300,3,NW,
3/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,30.4,27.7,81,4.9,0.5,6,300,3,NW,
4/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,31.7,26.9,86,0,0,7,320,3,NW,
5/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,33.6,29,75,4,3.8,7,300,4,NW,
6/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.2,28.3,76,0,4.3,6,350,3,W ,
7/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,,32.5,28.3,81,7,3,10,310,4,NW,
8/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.8,32.2,27.7,80,4.5,3.4,6,320,4,NW,
9/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,32.8,27.9,81,3,2.9,5,340,2,NW,
10/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.6,32.4,28.5,83,33.6,3.5,8,330,4,NW,
11/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,30.8,27.2,85,0,5.5,3,320,2,NW,
12/2/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,32,27.7,82,1.7,2.3,10,330,3,NW,
13-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,33.4,27.7,78,3.6,3,7,310,4,NW,
14-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,33.2,28.1,80,14.7,4.2,9,300,4,NW,
15-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.8,33.4,27.6,82,17.8,6,8,300,3,W ,
16-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,32,27.5,84,23.8,3,6,20,3,NW,
17-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,34.2,27.3,83,19.8,6,5,320,3,NW,
18-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,33.8,28.4,80,1.4,,6,80,3,NW,
19-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.4,33.4,27.8,83,65.8,7.5,7,320,3,NW,
20-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,34.2,28.3,77,15,6.4,6,330,3,NW,
21-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.2,33.8,29,78,9.5,7.5,6,320,3,NW,
22-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.2,32.7,27.5,84,56.2,7.2,9,310,4,NW,
23-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,31.6,27.7,82,0,5.1,8,300,4,NW,
24-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.1,32.2,29,77,3.8,2.4,8,300,4,NW,
25-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,32.4,28.8,75,0,4,7,320,4,NW,
26-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,30.4,27.8,81,3,7.5,8,300,4,NW,
27-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,30.7,27.3,80,0.1,4.5,11,300,4,W ,
28-02-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,32,28.2,79,6.8,3,7,300,4,NW,
1/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.7,34.2,27.1,80,7.6,2.3,6,330,4,NW,
2/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.6,28.8,25.7,90,2,4,8,320,4,NW,
3/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.2,34.6,28.4,79,13.7,0,6,350,3,NW,
4/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,34.4,29.3,76,0,7.4,5,310,2,NW,
5/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,33.8,28.7,77,0,6,6,330,3,NW,
6/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.4,33.1,28.5,80,45.2,5.2,4,300,2,NW,
7/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,34.4,28.7,77,0.2,4.9,5,340,2,NW,
8/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.5,31,28.1,81,0,7.6,4,50,2,C ,
9/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,,32.6,28.6,77,10,1,3,110,2,NE,
10/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.8,29.6,77,0,7,4,330,2,N ,
11/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,33.6,29.9,74,0,8.8,4,350,1,C ,
12/3/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,34.4,30.1,75,0,8.5,6,300,3,N ,
13-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27,32.5,29,75,0,8.7,4,120,2,E ,
14-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,32.9,28.3,74,0,8,6,170,3,C ,
15-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.9,33.6,28.8,80,0.2,8.4,6,50,2,S ,
16-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.4,33.5,29.7,76,3,5.5,6,60,2,E ,
17-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,33.6,29.6,74,0.1,5.4,4,50,1,N ,
18-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,34,28.5,79,0,6,6,10,2,S ,
19-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.5,34.4,29.7,76,0,5.4,7,310,2,E ,
20-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,34.6,29.5,78,5.5,6.8,4,320,1,C ,
21-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.6,33.2,29.4,76,14.3,7.4,4,340,2,N ,
22-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,34.2,28.7,78,2,7.1,4,310,2,N ,
23-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.9,35.4,30.6,70,0,6.6,6,360,2,N ,
24-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.2,33.6,29.2,79,0,7.8,6,10,2,C ,
25-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,34.2,29.3,78,4,5.5,5,350,3,N ,
26-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.8,33.6,28.8,78,0,5.3,7,340,2,SE,
27-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.5,30.6,28.2,81,0,3.9,5,330,2,NW,
28-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,31.2,28.2,80,0,1,5,300,2,NW,
29-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.8,29.2,76,0,1.9,5,350,2,N ,
30-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,34.2,28.6,79,25.2,5.4,5,340,2,NW,
31-03-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,33.4,27.4,82,7.4,3.7,5,280,2,NW,
1/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.6,32.3,27.4,82,12.4,3.6,6,300,2,C ,
2/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,32.4,27.3,83,0.1,2.5,3,170,1,C ,
3/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,33.8,28.7,80,6.9,2.4,5,320,2,W ,
4/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,33.6,29,76,0,5,4,310,2,SE,
5/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,32.4,28.3,82,0,5,5,340,2,S ,
6/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.6,28.4,82,0,4,4,310,2,NW,
7/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,32.6,28.8,77,30,3.7,4,70,2,NW,
8/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27,34.9,28.7,79,0,3.4,6,160,2,NW,
9/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.2,34.3,28.9,78,33.5,6.6,6,340,3,NW,
10/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.5,34.4,28.3,78,11.1,5.4,5,300,2,NW,
11/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,24.8,34.9,29.7,74,3,7.1,7,320,3,NW,
12/4/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,35,29.8,76,5.4,8.5,6,360,2,NW,
13-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25,31.4,28.5,78,15.5,6.5,5,150,2,SE,
14-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.2,32.6,29.1,76,0,0.8,4,140,2,SE,
15-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.4,34.2,29.3,78,1.4,5.9,4,70,2,C ,
16-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,34,29.4,80,60,4.2,4,350,2,SE,
17-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.4,32.6,28,86,0,7.5,3,50,2,E ,
18-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,25.4,33.2,29.2,81,5.2,4.6,4,140,2,SE,
19-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.5,34.3,29.8,74,0,3.5,6,80,2,E ,
20-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.5,33,29.7,79,13.1,8,4,340,2,S ,
21-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,,33.4,29.8,79,0,6.4,6,100,3,SE,
22-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.6,33.8,30,77,0,7.3,7,130,2,SE,
23-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,28,33.7,30.6,71,0,8.3,6,140,4,SE,
24-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.8,34.2,30.5,75,0,8.7,6,120,3,SE,
25-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.8,34.4,30.4,76,0,8.5,5,140,2,E ,
26-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27,32.4,29.5,82,3.5,8.3,3,160,2,SE,
27-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.6,34.6,29.4,76,0.3,4,6,340,2,NE,
28-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.6,28.7,80,0,5.5,3,300,2,NW,
29-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26,31.8,28.3,82,0.6,2.3,4,130,2,S ,
30-04-2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.2,33.4,29.7,76,0.8,3,4,100,2,C ,
1/5/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.6,33.4,29.9,78,0,6.1,5,110,2,SE,
2/5/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,33.6,28.9,80,0,7.5,7,120,3,SE,
3/5/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.5,33,29.7,79,0,6,6,160,3,SE,
4/5/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,26.8,35,30.4,77,0,2.9,5,150,2,SE,
5/5/2023,Surabaya,Stasiun Meteorologi Maritim Tanjung Perak,27.2,34.5,30,77,0,6,3,110,2,E ,
